case_id,court_venue,judge_id,filing_date,case_complexity,claim_amount_gbp,num_interlocutory_motions,summary_judgment_filed,summary_judgment_granted,disposition_type,disposition_date,days_to_resolution,final_awarded_amount_gbp,settled_at_trial_door,case_status,event_observed
CC-2023-1213,London Commercial Court,JUD-02,2023-09-15,Medium,177216.2,2,False,False,Dismissed,2024-09-16,367,0.0,False,Resolved,1
CC-2023-0603,London Commercial Court,JUD-02,2023-09-16,Low,717271.41,0,False,False,Settled,2024-04-19,216,100518.65,False,Resolved,1
CC-2023-0685,US District Court — N.D. Cal.,JUD-08,2023-09-16,Low,120725.85,1,True,False,Dismissed,2024-07-04,292,0.0,False,Resolved,1
CC-2023-0869,High Court — Chancery Division,JUD-04,2023-09-16,Medium,2103539.3,2,True,False,Settled,2026-01-11,848,617577.59,False,Resolved,1
CC-2023-0969,High Court — Chancery Division,JUD-03,2023-09-16,High,181085.66,4,False,False,,,1018,,,Ongoing,0
CC-2023-0117,High Court — Chancery Division,JUD-04,2023-09-16,Low,362058.69,3,True,False,Settled,2025-04-11,573,77285.22,False,Resolved,1
CC-2023-0782,High Court — Chancery Division,JUD-04,2023-09-17,Medium,273759.67,4,True,True,Dismissed,2024-03-06,171,0.0,False,Resolved,1
CC-2023-0577,High Court — Chancery Division,JUD-04,2023-09-17,Medium,2366033.83,4,True,False,Settled,2025-06-17,639,482892.35,False,Resolved,1
CC-2023-0672,London Commercial Court,JUD-01,2023-09-17,High,792090.74,5,False,False,Settled,2026-06-11,998,573879.49,False,Resolved,1
CC-2023-0154,London Commercial Court,JUD-02,2023-09-17,Low,286688.11,1,False,False,Settled,2024-04-16,212,119426.38,False,Resolved,1
CC-2023-0668,US District Court — S.D.N.Y.,JUD-06,2023-09-17,High,1065910.15,5,False,False,Settled,2025-04-24,585,353915.71,False,Resolved,1
CC-2023-0893,Singapore International Comm.,JUD-09,2023-09-17,Medium,785682.38,2,True,False,Settled,2024-07-25,312,571577.86,False,Resolved,1
CC-2023-1149,US District Court — S.D.N.Y.,JUD-06,2023-09-17,Medium,238734.94,4,False,False,Dismissed,2024-10-09,388,0.0,False,Resolved,1
CC-2023-0031,US District Court — N.D. Cal.,JUD-08,2023-09-18,Medium,388551.33,1,True,False,Settled,2025-12-06,810,198899.91,False,Resolved,1
CC-2023-0437,Singapore International Comm.,JUD-09,2023-09-18,Medium,246281.06,0,False,False,Dismissed,2024-03-17,181,0.0,False,Resolved,1
CC-2023-0629,Dubai International Fin. Centre,JUD-10,2023-09-18,High,806235.06,5,False,False,Dismissed,2024-06-20,276,0.0,False,Resolved,1
CC-2023-0371,High Court — KBD (TCC),JUD-05,2023-09-18,Low,1019840.38,1,False,False,Settled,2024-09-21,369,333688.39,False,Resolved,1
CC-2023-0279,London Commercial Court,JUD-01,2023-09-18,High,108870.49,7,False,False,,,1016,,,Ongoing,0
CC-2023-0920,High Court — Chancery Division,JUD-04,2023-09-19,Low,1328094.16,1,False,False,Dismissed,2024-07-26,311,0.0,False,Resolved,1
CC-2023-0317,London Commercial Court,JUD-02,2023-09-20,High,3063962.41,5,False,False,Dismissed,2025-11-17,789,0.0,False,Resolved,1
CC-2023-0144,High Court — Chancery Division,JUD-04,2023-09-20,Medium,670214.78,1,False,False,Settled,2025-06-03,622,408531.46,False,Resolved,1
CC-2023-1201,High Court — Chancery Division,JUD-03,2023-09-20,Low,2122099.44,0,True,False,Settled,2024-10-16,392,1587876.37,False,Resolved,1
CC-2023-0297,High Court — KBD (TCC),JUD-05,2023-09-21,High,506196.69,3,True,False,,,1013,,,Ongoing,0
CC-2023-0039,US District Court — S.D.N.Y.,JUD-06,2023-09-22,Medium,416575.59,1,True,True,Dismissed,2024-05-19,240,0.0,False,Resolved,1
CC-2023-0024,Singapore International Comm.,JUD-09,2023-09-22,Low,53728.56,1,False,False,Settled,2024-04-25,216,11954.85,False,Resolved,1
CC-2023-0044,US District Court — N.D. Cal.,JUD-08,2023-09-23,Medium,2450164.46,2,True,False,Trial Judgment,2024-11-07,411,0.0,False,Resolved,1
CC-2023-0234,London Commercial Court,JUD-01,2023-09-23,Low,582277.25,1,True,False,Dismissed,2024-04-03,193,0.0,False,Resolved,1
CC-2023-0926,High Court — KBD (TCC),JUD-05,2023-09-23,Medium,3209402.09,6,True,True,Dismissed,2025-05-26,611,0.0,False,Resolved,1
CC-2023-0476,London Commercial Court,JUD-01,2023-09-23,Low,877275.54,1,False,False,Dismissed,2024-04-10,200,0.0,False,Resolved,1
CC-2023-0519,High Court — KBD (TCC),JUD-05,2023-09-23,Medium,1461414.3,2,False,False,,,1011,,,Ongoing,0
CC-2023-1034,Singapore International Comm.,JUD-09,2023-09-24,High,168018.1,7,False,False,,,1010,,,Ongoing,0
CC-2023-0984,US District Court — N.D. Cal.,JUD-08,2023-09-24,Medium,731028.61,4,True,False,Settled,2025-03-17,540,323271.57,False,Resolved,1
CC-2023-0252,US District Court — S.D.N.Y.,JUD-07,2023-09-24,Medium,542767.94,4,False,False,Settled,2025-05-22,606,142677.39,False,Resolved,1
CC-2023-0046,London Commercial Court,JUD-01,2023-09-24,Medium,187336.21,1,True,True,Dismissed,2024-08-08,319,0.0,False,Resolved,1
CC-2023-0240,US District Court — N.D. Cal.,JUD-08,2023-09-24,Medium,324129.77,3,False,False,Settled,2024-10-12,384,168092.33,False,Resolved,1
CC-2023-0471,US District Court — S.D.N.Y.,JUD-07,2023-09-24,Medium,366645.45,3,True,True,Dismissed,2024-03-25,183,0.0,False,Resolved,1
CC-2023-0868,London Commercial Court,JUD-02,2023-09-26,High,61233.92,2,True,False,Settled,2024-10-11,381,7453.64,False,Resolved,1
CC-2023-0994,London Commercial Court,JUD-01,2023-09-26,Medium,278124.96,1,False,False,Settled,2025-05-06,588,162865.36,True,Resolved,1
CC-2023-0196,High Court — Chancery Division,JUD-04,2023-09-27,Low,665925.64,0,False,False,Settled,2024-06-04,251,196987.57,False,Resolved,1
CC-2023-1121,High Court — Chancery Division,JUD-03,2023-09-27,Medium,283019.21,3,False,False,Settled,2025-06-25,637,157650.9,False,Resolved,1
CC-2023-0286,Singapore International Comm.,JUD-09,2023-09-27,High,2732781.64,3,True,False,,,1007,,,Ongoing,0
CC-2023-1098,High Court — Chancery Division,JUD-03,2023-09-27,Medium,104868.97,1,False,False,Settled,2024-10-09,378,75202.39,False,Resolved,1
CC-2023-0882,London Commercial Court,JUD-02,2023-09-28,Low,378852.83,0,True,False,Settled,2024-04-01,186,202521.88,False,Resolved,1
CC-2023-0540,Singapore International Comm.,JUD-09,2023-09-29,Medium,779087.57,2,False,False,Settled,2024-06-27,272,272396.11,False,Resolved,1
CC-2023-0038,Singapore International Comm.,JUD-09,2023-09-29,Low,510037.3,2,True,False,Trial Judgment,2025-05-03,582,0.0,False,Resolved,1
CC-2023-0950,US District Court — S.D.N.Y.,JUD-07,2023-09-29,Medium,618853.35,3,False,False,Settled,2024-11-09,407,178414.48,False,Resolved,1
CC-2023-0074,US District Court — N.D. Cal.,JUD-08,2023-09-30,Medium,464910.47,4,False,False,Settled,2026-01-12,835,41851.81,True,Resolved,1
CC-2023-0295,London Commercial Court,JUD-02,2023-09-30,Low,507987.34,0,True,False,Settled,2024-11-28,425,274744.02,False,Resolved,1
CC-2023-0710,London Commercial Court,JUD-01,2023-09-30,Medium,254616.07,3,False,False,Settled,2025-05-20,598,31979.26,False,Resolved,1
CC-2023-0614,US District Court — S.D.N.Y.,JUD-06,2023-09-30,Medium,2874935.2,4,True,True,Dismissed,2024-09-25,361,0.0,False,Resolved,1
CC-2023-1199,US District Court — N.D. Cal.,JUD-08,2023-10-01,High,1183063.31,5,False,False,,,1003,,,Ongoing,0
CC-2023-0669,Singapore International Comm.,JUD-09,2023-10-01,Low,945928.47,3,False,False,Settled,2024-12-07,433,139162.07,False,Resolved,1
CC-2023-0780,London Commercial Court,JUD-01,2023-10-02,Low,2215460.64,4,True,True,Dismissed,2024-05-06,217,0.0,False,Resolved,1
CC-2023-0401,High Court — KBD (TCC),JUD-05,2023-10-02,Medium,579892.98,3,False,False,Settled,2026-04-22,933,138528.76,False,Resolved,1
CC-2023-0492,High Court — Chancery Division,JUD-04,2023-10-02,Low,144555.03,1,False,False,Dismissed,2024-05-31,242,0.0,False,Resolved,1
CC-2023-0235,Singapore International Comm.,JUD-09,2023-10-03,High,2847773.42,10,True,False,,,1001,,,Ongoing,0
CC-2023-0719,London Commercial Court,JUD-02,2023-10-03,Medium,501247.51,0,False,False,Settled,2025-02-28,514,214678.26,False,Resolved,1
CC-2023-0289,London Commercial Court,JUD-02,2023-10-04,Low,337660.8,0,True,False,Settled,2024-08-26,327,210727.75,False,Resolved,1
CC-2023-0346,London Commercial Court,JUD-02,2023-10-04,Low,476346.77,0,True,False,Dismissed,2024-05-30,239,0.0,False,Resolved,1
CC-2023-1039,Dubai International Fin. Centre,JUD-10,2023-10-04,Low,155214.97,1,True,True,Dismissed,2023-12-27,84,0.0,False,Resolved,1
CC-2023-1206,High Court — KBD (TCC),JUD-05,2023-10-04,Medium,121549.41,2,True,False,,,1000,,,Ongoing,0
CC-2023-0570,London Commercial Court,JUD-01,2023-10-04,Medium,161853.35,1,False,False,Settled,2024-09-24,356,55197.03,False,Resolved,1
CC-2023-0910,London Commercial Court,JUD-01,2023-10-05,Low,95874.98,0,True,True,Dismissed,2024-02-22,140,0.0,False,Resolved,1
CC-2023-0658,US District Court — N.D. Cal.,JUD-08,2023-10-05,Low,248402.37,1,True,True,Dismissed,2024-01-08,95,0.0,False,Resolved,1
CC-2023-1128,Singapore International Comm.,JUD-09,2023-10-05,Medium,498378.36,1,False,False,Settled,2025-03-02,514,149920.04,False,Resolved,1
CC-2023-1038,US District Court — N.D. Cal.,JUD-08,2023-10-06,Low,2173470.89,1,False,False,Settled,2024-06-08,246,93969.75,False,Resolved,1
CC-2023-1165,London Commercial Court,JUD-02,2023-10-06,Medium,142739.37,2,False,False,Settled,2025-01-17,469,17991.46,False,Resolved,1
CC-2023-0701,London Commercial Court,JUD-02,2023-10-07,Low,202397.45,1,False,False,Settled,2024-03-16,161,46956.11,False,Resolved,1
CC-2023-0043,High Court — Chancery Division,JUD-03,2023-10-07,Medium,265867.43,1,False,False,Settled,2025-09-24,718,31801.61,False,Resolved,1
CC-2023-0823,High Court — Chancery Division,JUD-03,2023-10-07,Low,1482578.53,1,False,False,Settled,2024-12-12,432,946975.56,False,Resolved,1
CC-2023-0174,London Commercial Court,JUD-01,2023-10-07,Medium,319070.55,1,True,True,Dismissed,2025-01-14,465,0.0,False,Resolved,1
CC-2023-0511,London Commercial Court,JUD-02,2023-10-07,Low,258093.51,1,False,False,Dismissed,2024-09-16,345,0.0,False,Resolved,1
CC-2023-0218,Dubai International Fin. Centre,JUD-10,2023-10-08,Low,1251280.07,2,True,True,Dismissed,2024-04-08,183,0.0,False,Resolved,1
CC-2023-0048,US District Court — S.D.N.Y.,JUD-07,2023-10-08,Low,4712912.81,1,True,True,Dismissed,2024-01-30,114,0.0,False,Resolved,1
CC-2023-0664,London Commercial Court,JUD-01,2023-10-08,Medium,2550162.27,2,True,False,,,996,,,Ongoing,0
CC-2023-0097,High Court — Chancery Division,JUD-03,2023-10-08,Medium,406900.24,1,False,False,Settled,2024-08-07,304,212365.42,False,Resolved,1
CC-2023-0600,High Court — KBD (TCC),JUD-05,2023-10-08,High,193222.55,2,False,False,Settled,2025-03-01,510,36225.58,False,Resolved,1
CC-2023-0147,Singapore International Comm.,JUD-09,2023-10-08,Medium,325034.45,2,False,False,Dismissed,2025-03-14,523,0.0,False,Resolved,1
CC-2023-1103,US District Court — S.D.N.Y.,JUD-07,2023-10-09,High,359191.95,3,False,False,,,995,,,Ongoing,0
CC-2023-0238,Dubai International Fin. Centre,JUD-10,2023-10-09,Low,482277.66,4,True,False,Settled,2024-04-30,204,65815.23,False,Resolved,1
CC-2023-0816,High Court — KBD (TCC),JUD-05,2023-10-10,Low,1118263.98,2,False,False,Dismissed,2024-09-29,355,0.0,False,Resolved,1
CC-2023-0149,London Commercial Court,JUD-02,2023-10-10,Low,2575958.77,3,True,False,Settled,2025-05-07,575,131792.97,False,Resolved,1
CC-2023-0236,High Court — Chancery Division,JUD-03,2023-10-10,High,508901.14,2,False,False,Settled,2026-05-20,953,108862.53,False,Resolved,1
CC-2023-0757,US District Court — S.D.N.Y.,JUD-07,2023-10-10,Low,3226879.96,1,False,False,Settled,2024-07-13,277,1530347.13,False,Resolved,1
CC-2023-0628,High Court — Chancery Division,JUD-03,2023-10-11,Medium,2054423.09,3,False,False,Settled,2024-11-23,409,478106.44,False,Resolved,1
CC-2023-0325,London Commercial Court,JUD-01,2023-10-11,Medium,144111.76,3,False,False,Settled,2025-08-05,664,38989.23,False,Resolved,1
CC-2023-0478,High Court — KBD (TCC),JUD-05,2023-10-11,Medium,361341.12,2,False,False,Settled,2025-05-10,577,174652.22,False,Resolved,1
CC-2023-0585,High Court — Chancery Division,JUD-04,2023-10-12,Low,2790432.24,2,True,False,,,992,,,Ongoing,0
CC-2023-0011,Singapore International Comm.,JUD-09,2023-10-12,High,85165.73,5,True,True,Dismissed,2025-02-15,492,0.0,False,Resolved,1
CC-2023-1200,Dubai International Fin. Centre,JUD-10,2023-10-12,Medium,94381.28,1,False,False,Settled,2024-12-22,437,50654.72,True,Resolved,1
CC-2023-0443,Dubai International Fin. Centre,JUD-10,2023-10-13,Medium,484440.11,0,False,False,Settled,2024-04-02,172,313869.44,False,Resolved,1
CC-2023-0689,High Court — Chancery Division,JUD-03,2023-10-13,Low,186876.28,1,True,True,Settled,2025-01-23,468,55877.35,True,Resolved,1
CC-2023-0399,US District Court — N.D. Cal.,JUD-08,2023-10-13,High,2334110.87,6,True,False,,,991,,,Ongoing,0
CC-2023-0973,Singapore International Comm.,JUD-09,2023-10-14,Medium,407348.12,2,False,False,Dismissed,2024-03-23,161,0.0,False,Resolved,1
CC-2023-0713,London Commercial Court,JUD-01,2023-10-14,Low,230579.87,1,False,False,Dismissed,2024-06-28,258,0.0,False,Resolved,1
CC-2023-1214,Singapore International Comm.,JUD-09,2023-10-14,High,1725278.23,7,False,False,Settled,2025-09-07,694,895247.14,False,Resolved,1
CC-2023-1164,US District Court — N.D. Cal.,JUD-08,2023-10-15,Low,4768528.28,0,False,False,Settled,2025-03-17,519,1640615.6,False,Resolved,1
CC-2023-0813,US District Court — S.D.N.Y.,JUD-06,2023-10-15,High,113270.75,5,False,False,Settled,2025-03-23,525,13996.31,False,Resolved,1
CC-2023-0521,Singapore International Comm.,JUD-09,2023-10-15,Medium,897103.74,3,False,False,Settled,2025-01-18,461,188268.56,False,Resolved,1
CC-2023-0785,High Court — Chancery Division,JUD-03,2023-10-16,Low,1413224.47,2,True,True,Dismissed,2024-10-05,355,0.0,False,Resolved,1
CC-2023-0335,US District Court — S.D.N.Y.,JUD-07,2023-10-16,Low,259098.15,0,False,False,Settled,2024-07-28,286,86297.62,False,Resolved,1
CC-2023-0336,High Court — KBD (TCC),JUD-05,2023-10-16,Medium,815956.43,1,False,False,Settled,2025-02-21,494,338264.05,True,Resolved,1
CC-2023-0434,London Commercial Court,JUD-02,2023-10-16,Medium,1498522.52,2,True,False,Settled,2026-04-14,911,146496.27,False,Resolved,1
CC-2023-1061,High Court — Chancery Division,JUD-03,2023-10-16,Medium,2199840.63,4,True,False,Settled,2026-05-27,954,982323.94,False,Resolved,1
CC-2023-0381,London Commercial Court,JUD-01,2023-10-17,High,405495.8,5,False,False,Settled,2025-05-12,573,18750.26,False,Resolved,1
CC-2023-0716,High Court — Chancery Division,JUD-04,2023-10-17,High,552856.02,1,False,False,Dismissed,2025-07-26,648,0.0,False,Resolved,1
CC-2023-1047,High Court — KBD (TCC),JUD-05,2023-10-17,High,163692.19,4,True,False,Settled,2024-11-26,406,33100.2,False,Resolved,1
CC-2023-0432,US District Court — S.D.N.Y.,JUD-07,2023-10-17,Medium,1507770.13,2,True,True,Dismissed,2024-06-05,232,0.0,False,Resolved,1
CC-2023-0839,High Court — KBD (TCC),JUD-05,2023-10-17,Low,458399.18,1,True,True,Dismissed,2024-04-20,186,0.0,False,Resolved,1
CC-2023-0411,Singapore International Comm.,JUD-09,2023-10-18,Low,509831.57,0,False,False,Settled,2024-04-12,177,335654.84,False,Resolved,1
CC-2023-0466,US District Court — N.D. Cal.,JUD-08,2023-10-18,High,925837.45,8,True,False,Dismissed,2025-05-13,573,0.0,False,Resolved,1
CC-2023-0274,US District Court — N.D. Cal.,JUD-08,2023-10-19,Medium,724042.5,3,False,False,Dismissed,2024-12-15,423,0.0,False,Resolved,1
CC-2023-0475,High Court — Chancery Division,JUD-04,2023-10-19,Medium,816216.05,3,False,False,Settled,2025-08-04,655,241980.95,False,Resolved,1
CC-2023-1191,Dubai International Fin. Centre,JUD-10,2023-10-19,Low,346094.35,1,True,False,Settled,2024-08-09,295,306767.56,False,Resolved,1
CC-2023-1211,Singapore International Comm.,JUD-09,2023-10-19,Low,304789.73,1,False,False,Dismissed,2024-05-16,210,0.0,False,Resolved,1
CC-2023-0754,Dubai International Fin. Centre,JUD-10,2023-10-19,Low,535368.14,1,True,True,Dismissed,2024-02-15,119,0.0,False,Resolved,1
CC-2023-0409,US District Court — N.D. Cal.,JUD-08,2023-10-20,Low,874342.7,1,False,False,Dismissed,2024-08-12,297,0.0,False,Resolved,1
CC-2023-0884,High Court — Chancery Division,JUD-04,2023-10-20,Low,187988.78,0,False,False,Settled,2024-07-21,275,99221.88,False,Resolved,1
CC-2023-0875,US District Court — N.D. Cal.,JUD-08,2023-10-20,Low,760114.28,2,False,False,Settled,2024-07-13,267,438450.66,False,Resolved,1
CC-2023-0923,London Commercial Court,JUD-02,2023-10-21,Low,193919.48,2,True,False,Settled,2024-10-29,374,74678.94,False,Resolved,1
CC-2023-0789,London Commercial Court,JUD-01,2023-10-22,Medium,925563.98,4,False,False,Settled,2026-03-28,888,418430.46,False,Resolved,1
CC-2023-0566,London Commercial Court,JUD-02,2023-10-22,Low,1318068.95,1,True,False,Trial Judgment,2025-02-03,470,0.0,False,Resolved,1
CC-2023-0251,London Commercial Court,JUD-02,2023-10-22,Medium,324786.68,3,False,False,Trial Judgment,2025-02-02,469,0.0,False,Resolved,1
CC-2023-0270,London Commercial Court,JUD-01,2023-10-22,Low,2228597.33,0,True,False,Settled,2024-08-28,311,1453239.42,False,Resolved,1
CC-2023-0897,US District Court — N.D. Cal.,JUD-08,2023-10-22,High,128422.26,2,True,False,Settled,2025-01-27,463,45974.71,False,Resolved,1
CC-2023-0768,London Commercial Court,JUD-01,2023-10-23,Medium,457918.35,1,False,False,Settled,2024-10-11,354,247439.69,False,Resolved,1
CC-2023-0106,High Court — KBD (TCC),JUD-05,2023-10-23,Medium,540957.17,3,True,False,Dismissed,2024-09-30,343,0.0,False,Resolved,1
CC-2023-0945,Dubai International Fin. Centre,JUD-10,2023-10-23,Medium,1549417.74,3,False,False,Dismissed,2025-04-06,531,0.0,False,Resolved,1
CC-2023-0157,Singapore International Comm.,JUD-09,2023-10-23,Medium,688707.37,2,False,False,Settled,2025-03-21,515,446815.99,False,Resolved,1
CC-2023-1163,London Commercial Court,JUD-02,2023-10-24,Low,984958.63,0,True,False,Dismissed,2024-06-13,233,0.0,False,Resolved,1
CC-2023-0686,High Court — Chancery Division,JUD-04,2023-10-24,High,1579298.9,5,False,False,,,980,,,Ongoing,0
CC-2023-0751,London Commercial Court,JUD-01,2023-10-24,Medium,2383893.65,4,True,True,Dismissed,2024-08-16,297,0.0,False,Resolved,1
CC-2023-0179,London Commercial Court,JUD-01,2023-10-24,Medium,1714632.87,2,False,False,Settled,2025-02-06,471,100937.97,False,Resolved,1
CC-2023-0125,Dubai International Fin. Centre,JUD-10,2023-10-25,High,691320.96,4,True,False,Settled,2026-06-17,966,104827.34,False,Resolved,1
CC-2023-0865,US District Court — N.D. Cal.,JUD-08,2023-10-25,Medium,461261.84,3,False,False,Settled,2024-11-06,378,149417.67,False,Resolved,1
CC-2023-0975,US District Court — S.D.N.Y.,JUD-06,2023-10-25,High,385818.5,7,False,False,Dismissed,2025-06-19,603,0.0,False,Resolved,1
CC-2023-0169,Singapore International Comm.,JUD-09,2023-10-25,Medium,695378.83,3,False,False,Settled,2025-02-10,474,165299.43,False,Resolved,1
CC-2023-0822,High Court — KBD (TCC),JUD-05,2023-10-25,Low,894822.62,0,False,False,Dismissed,2024-08-26,306,0.0,False,Resolved,1
CC-2023-0410,High Court — KBD (TCC),JUD-05,2023-10-26,Medium,427242.87,1,True,False,Settled,2025-10-23,728,161749.11,False,Resolved,1
CC-2023-0737,London Commercial Court,JUD-01,2023-10-26,Medium,864921.93,1,True,False,Settled,2025-02-25,488,614410.04,False,Resolved,1
CC-2023-0228,High Court — KBD (TCC),JUD-05,2023-10-27,Medium,352049.78,1,False,False,,,977,,,Ongoing,0
CC-2023-0814,Singapore International Comm.,JUD-09,2023-10-27,Low,455347.25,3,True,False,Dismissed,2024-05-14,200,0.0,False,Resolved,1
CC-2023-0368,Singapore International Comm.,JUD-09,2023-10-27,High,109483.99,1,False,False,Dismissed,2025-02-20,482,0.0,False,Resolved,1
CC-2023-0316,High Court — Chancery Division,JUD-04,2023-10-27,Low,129634.53,0,False,False,Settled,2024-07-09,256,26395.94,False,Resolved,1
CC-2023-0496,Dubai International Fin. Centre,JUD-10,2023-10-28,Medium,197393.17,0,False,False,Dismissed,2024-09-17,325,0.0,False,Resolved,1
CC-2023-0854,Singapore International Comm.,JUD-09,2023-10-28,Low,3342342.75,4,False,False,Settled,2024-09-08,316,843239.77,False,Resolved,1
CC-2023-0680,US District Court — S.D.N.Y.,JUD-07,2023-10-28,Low,243695.62,1,False,False,Settled,2024-08-28,305,34313.58,False,Resolved,1
CC-2023-1108,Dubai International Fin. Centre,JUD-10,2023-10-29,Low,410958.98,1,False,False,Settled,2024-08-28,304,212155.84,False,Resolved,1
CC-2023-1192,High Court — Chancery Division,JUD-03,2023-10-29,Medium,67667.82,4,True,False,Settled,2025-08-22,663,7497.61,False,Resolved,1
CC-2023-0095,US District Court — S.D.N.Y.,JUD-07,2023-10-29,Medium,908179.74,1,True,True,Dismissed,2024-07-20,265,0.0,False,Resolved,1
CC-2023-0899,High Court — KBD (TCC),JUD-05,2023-10-29,Low,407689.0,1,False,False,Trial Judgment,2024-12-28,426,258045.7,False,Resolved,1
CC-2023-0047,US District Court — S.D.N.Y.,JUD-07,2023-10-29,Low,219559.52,2,False,False,Settled,2024-04-21,175,87284.91,False,Resolved,1
CC-2023-0853,US District Court — N.D. Cal.,JUD-08,2023-10-30,Low,307650.27,2,True,False,Settled,2024-10-31,367,61410.24,False,Resolved,1
CC-2023-0208,US District Court — S.D.N.Y.,JUD-06,2023-10-30,Low,680998.29,0,False,False,Settled,2024-03-10,132,97137.4,False,Resolved,1
CC-2023-0190,London Commercial Court,JUD-02,2023-10-30,Low,280400.03,2,True,False,Dismissed,2024-05-25,208,0.0,False,Resolved,1
CC-2023-1052,High Court — KBD (TCC),JUD-05,2023-10-30,Medium,6113673.99,3,True,True,Settled,2024-12-10,407,1667164.72,False,Resolved,1
CC-2023-0630,US District Court — N.D. Cal.,JUD-08,2023-10-31,Medium,551150.31,0,False,False,Settled,2024-12-30,426,377433.2,False,Resolved,1
CC-2023-0988,High Court — Chancery Division,JUD-04,2023-10-31,Medium,450882.59,3,True,True,Dismissed,2024-10-23,358,0.0,False,Resolved,1
CC-2023-1005,High Court — Chancery Division,JUD-03,2023-10-31,Low,889644.84,3,True,True,Dismissed,2024-11-26,392,0.0,False,Resolved,1
CC-2023-1055,US District Court — S.D.N.Y.,JUD-06,2023-10-31,Medium,752984.36,4,True,False,Settled,2025-04-11,528,340986.87,False,Resolved,1
CC-2023-0267,High Court — Chancery Division,JUD-04,2023-10-31,Medium,162053.02,4,True,False,,,973,,,Ongoing,0
CC-2023-0221,US District Court — S.D.N.Y.,JUD-07,2023-11-01,Low,736289.52,0,False,False,Settled,2024-10-04,338,472959.92,False,Resolved,1
CC-2023-1062,London Commercial Court,JUD-02,2023-11-01,Medium,735172.9,1,False,False,Settled,2024-08-21,294,253830.87,False,Resolved,1
CC-2023-1003,High Court — KBD (TCC),JUD-05,2023-11-02,Medium,163577.91,1,False,False,Dismissed,2025-11-15,744,0.0,False,Resolved,1
CC-2023-0391,High Court — Chancery Division,JUD-04,2023-11-02,High,399810.33,2,False,False,Settled,2026-05-15,925,43788.5,False,Resolved,1
CC-2023-0212,London Commercial Court,JUD-02,2023-11-02,Medium,342597.49,1,False,False,Trial Judgment,2025-10-30,728,116281.45,False,Resolved,1
CC-2023-0793,High Court — Chancery Division,JUD-04,2023-11-03,Low,567004.6,0,False,False,Settled,2024-08-30,301,35027.49,False,Resolved,1
CC-2023-1094,US District Court — S.D.N.Y.,JUD-06,2023-11-03,Low,231713.83,0,True,False,Dismissed,2024-05-24,203,0.0,False,Resolved,1
CC-2023-0652,High Court — Chancery Division,JUD-04,2023-11-03,Low,675330.15,0,False,False,Settled,2024-10-21,353,373365.54,False,Resolved,1
CC-2023-0805,US District Court — N.D. Cal.,JUD-08,2023-11-04,Low,7930967.59,4,True,False,Settled,2025-03-18,500,4603391.96,False,Resolved,1
CC-2023-0470,Singapore International Comm.,JUD-09,2023-11-05,Medium,2299603.27,1,True,False,Settled,2024-08-03,272,648218.49,False,Resolved,1
CC-2023-0599,London Commercial Court,JUD-01,2023-11-05,Low,1087221.48,2,False,False,Settled,2024-10-08,338,171276.82,False,Resolved,1
CC-2023-0310,High Court — Chancery Division,JUD-04,2023-11-06,Medium,2353493.67,5,True,False,Dismissed,2024-10-10,339,0.0,False,Resolved,1
CC-2023-0435,High Court — KBD (TCC),JUD-05,2023-11-06,High,614341.14,3,False,False,Dismissed,2025-10-06,700,0.0,False,Resolved,1
CC-2023-1138,Singapore International Comm.,JUD-09,2023-11-07,Low,1714264.84,0,False,False,Settled,2025-01-05,425,721901.34,False,Resolved,1
CC-2023-0119,US District Court — S.D.N.Y.,JUD-07,2023-11-07,Medium,542096.8,3,False,False,Trial Judgment,2026-03-31,875,162589.02,False,Resolved,1
CC-2023-0683,US District Court — N.D. Cal.,JUD-08,2023-11-07,Low,151051.36,0,False,False,Dismissed,2024-02-20,105,0.0,False,Resolved,1
CC-2023-0833,US District Court — S.D.N.Y.,JUD-07,2023-11-08,Low,224285.95,0,False,False,Settled,2024-04-02,146,77514.36,False,Resolved,1
CC-2023-0421,US District Court — N.D. Cal.,JUD-08,2023-11-08,Low,553807.11,1,False,False,Settled,2024-10-10,337,99460.76,True,Resolved,1
CC-2023-0195,US District Court — N.D. Cal.,JUD-08,2023-11-08,Low,171027.05,1,True,False,Dismissed,2024-08-12,278,0.0,False,Resolved,1
CC-2023-0594,US District Court — S.D.N.Y.,JUD-06,2023-11-08,Low,819787.84,0,True,False,Settled,2024-05-29,203,434738.63,False,Resolved,1
CC-2023-1171,High Court — KBD (TCC),JUD-05,2023-11-09,Low,224230.29,4,True,False,Settled,2025-03-08,485,99637.72,False,Resolved,1
CC-2023-0539,High Court — KBD (TCC),JUD-05,2023-11-09,Medium,567092.96,1,True,False,,,964,,,Ongoing,0
CC-2023-0807,High Court — KBD (TCC),JUD-05,2023-11-10,High,3597855.83,1,True,False,Settled,2025-03-12,488,1965846.72,False,Resolved,1
CC-2023-1089,High Court — KBD (TCC),JUD-05,2023-11-10,Medium,589034.0,4,False,False,Settled,2025-07-08,606,78084.22,False,Resolved,1
CC-2023-0122,High Court — KBD (TCC),JUD-05,2023-11-11,Low,424165.01,2,False,False,Settled,2025-05-11,547,137802.98,False,Resolved,1
CC-2023-0864,High Court — KBD (TCC),JUD-05,2023-11-11,Low,492505.27,4,True,False,Dismissed,2024-08-12,275,0.0,False,Resolved,1
