timeline,survival,complexity
1103.0,0.23220566384049562,High
1106.0,0.23220566384049562,High
1107.0,0.22950559798188536,High
1114.0,0.22680553212327484,High
1115.0,0.22680553212327484,High
1119.0,0.22407293535070524,High
1125.0,0.22407293535070524,High
1128.0,0.22407293535070524,High
1130.0,0.22407293535070524,High
1132.0,0.22123656908044315,High
1136.0,0.22123656908044315,High
1139.0,0.21836336688459315,High
1148.0,0.21549016468874319,High
1151.0,0.21261696249289344,High
1153.0,0.21261696249289344,High
1155.0,0.20970440136285384,High
1156.0,0.20675081824506722,High
1157.0,0.20675081824506722,High
1166.0,0.20375442957484885,High
1170.0,0.200713318685672,High
1172.0,0.19767220779649516,High
1174.0,0.1946310969073183,High
1181.0,0.1946310969073183,High
1185.0,0.191541714416726,High
1186.0,0.191541714416726,High
1191.0,0.191541714416726,High
1196.0,0.18834935250978066,High
1197.0,0.18834935250978066,High
1202.0,0.18510194988030176,High
1205.0,0.18185454725082284,High
1208.0,0.17860714462134383,High
1211.0,0.17535974199186483,High
1221.0,0.17535974199186483,High
1226.0,0.17535974199186483,High
1232.0,0.17535974199186483,High
1233.0,0.17192131567829882,High
1237.0,0.16848288936473285,High
1246.0,0.16504446305116693,High
1248.0,0.1616060367376009,High
1249.0,0.15816761042403496,High
1250.0,0.15472918411046896,High
1253.0,0.15129075779690296,High
1254.0,0.15129075779690296,High
1256.0,0.15129075779690296,High
1261.0,0.14768859689697672,High
1263.0,0.14408643599705043,High
1264.0,0.14048427509712416,High
1267.0,0.14048427509712416,High
1274.0,0.14048427509712416,High
1275.0,0.13668740279720187,High
1282.0,0.13668740279720187,High
1289.0,0.13278204843156757,High
1291.0,0.12887669406593322,High
1292.0,0.12887669406593322,High
1304.0,0.1248492973763728,High
1310.0,0.1248492973763728,High
1311.0,0.12068765413049372,High
1318.0,0.12068765413049372,High
1325.0,0.12068765413049372,High
1330.0,0.12068765413049372,High
1340.0,0.11604582127932085,High
1342.0,0.11604582127932085,High
1345.0,0.11604582127932085,High
1355.0,0.11604582127932085,High
1371.0,0.11604582127932085,High
1379.0,0.11604582127932085,High
1384.0,0.10993814647514608,High
1389.0,0.10993814647514608,High
1397.0,0.10993814647514608,High
1401.0,0.10306701232044946,High
1407.0,0.10306701232044946,High
1409.0,0.10306701232044946,High
1420.0,0.0951387806034918,High
1439.0,0.0951387806034918,High
1440.0,0.0951387806034918,High
1479.0,0.08562490254314263,High
1484.0,0.08562490254314263,High
1498.0,0.08562490254314263,High
1500.0,0.08562490254314263,High
1507.0,0.07135408545261883,High
1564.0,0.07135408545261883,High
1576.0,0.07135408545261883,High
1591.0,0.07135408545261883,High
1636.0,0.07135408545261883,High
1639.0,0.07135408545261883,High
